Last Rental Date,Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (sqm),Floor Size (sqm),Year Built,Last Rental Price,Days on Market,Active Listing,Capital Value,Land Value,Dollar_Volume,Volume,VWAP_3M,VWAP_12M,Volume_all,Rolling_PV_3M_all,Rolling_V_3M_all,Rolling_PV_12M_all,Rolling_V_12M_all,VWAP_3M_all,VWAP_12M_all,Percentage_Diff,Percentage_Diff_all,Rolling_Median_1M_all,Rolling_Median_12M_all
2024-03-04,24 COLES PLACE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,110.0,1990.0,550.0,7,False,530000.0,240000.0,550.0,550.0,521.853683148335,516.7871158434529,550.0,33719356.0,55064.0,88232625.0,144235.0,612.9958542759658,611.9645404878728,0.9803973724486054,0.1685250892593943,560.0,550.0
2024-03-05,2/56 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,2.0,1,1.0,218.0,64.0,1970.0,440.0,7,False,375000.0,230000.0,440.0,440.0,527.8444246605832,517.5286003631792,440.0,33170750.0,54680.0,89611225.0,146555.0,607.9858038348083,611.967457139924,1.99328583776139,-0.650631542357546,560.0,550.0
2024-03-05,18 SEVERN STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,658.0,140.0,1910.0,670.0,7,False,880000.0,410000.0,670.0,670.0,644.9820143884892,634.1697149048335,670.0,32554650.0,53590.0,88995125.0,145465.0,611.8394218323026,611.5281950343589,1.704953615654484,0.0508932867643569,560.0,550.0
2024-03-05,1/644 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,1.0,218.0,140.0,1985.0,650.0,7,False,640000.0,275000.0,650.0,650.0,647.0658749719919,634.5537602585227,650.0,32977150.0,54240.0,89417625.0,146115.0,607.4762082478074,611.7975114288661,1.9717974263317894,-0.7063289896302666,565.0,550.0
2024-03-06,6/561 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,113.0,92.0,2023.0,570.0,7,False,730000.0,360000.0,570.0,570.0,526.15695263043,516.937517327419,570.0,33225250.0,54730.0,89936125.0,147125.0,606.6340526700805,611.4511616799153,1.783471888570949,-0.7878158243415966,570.0,550.0
2024-03-11,3/6 KINLOCH STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,65.0,1960.0,550.0,7,False,405000.0,250000.0,550.0,550.0,527.385101285123,517.456470265262,550.0,31574625.0,52215.0,90238625.0,147675.0,607.0756440708935,611.2905692438403,1.9187374379087945,-0.6895125468990293,570.0,550.0
2024-03-11,5/611 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,112.0,61.0,1990.0,550.0,57,False,490000.0,240000.0,550.0,550.0,528.311589475973,517.7607084579821,550.0,31877125.0,52765.0,90541125.0,148225.0,604.7041080149382,611.0622989673269,2.037790980589093,-1.0405143572322788,565.0,550.0
2024-03-12,89 MERSEY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,635.0,113.0,1915.0,630.0,7,False,850000.0,410000.0,630.0,630.0,647.1489222730241,634.712725027312,630.0,32274025.0,53395.0,90938025.0,148855.0,604.133895574718,610.8357227188396,1.959342668791935,-1.097157041551473,570.0,550.0
2024-03-12,71 WARRINGTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,1.0,218.0,130.0,1910.0,625.0,7,False,560000.0,275000.0,625.0,625.0,650.2072192513369,634.6661806894606,625.0,32664650.0,54020.0,91328650.0,149480.0,604.4390860567469,610.9168318161969,2.448694925731439,-1.060331852404906,570.0,550.0
2024-03-12,76A PACKE STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,1.0,162.0,140.0,2006.0,570.0,7,False,590000.0,245000.0,570.0,570.0,649.5241708215912,634.5723910951035,570.0,32989550.0,54590.0,91653550.0,150050.0,604.67697149204,610.9757158148248,2.35619764368961,-1.0309320255690422,570.0,550.0
2024-03-13,4/107 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,285.0,75.0,2022.0,530.0,7,False,650000.0,340000.0,530.0,530.0,528.8182204289658,518.0593109022936,530.0,32934050.0,54540.0,91934450.0,150580.0,604.314892837516,610.8200599800067,2.076771771157546,-1.0649891136030476,570.0,550.0
2024-03-15,77 ABBERLEY CRESCENT ,"ST ALBANS, CHRISTCHURCH",8014,4.0,1,2.0,218.0,160.0,1970.0,570.0,7,False,810000.0,450000.0,570.0,570.0,950.0615384615385,866.4159292035398,570.0,33258950.0,55110.0,92259350.0,151150.0,603.8513017968463,610.5355956966397,9.654209535931617,-1.094824601040074,570.0,550.0
2024-03-19,24 WESTMINSTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,445.0,183.0,1925.0,1050.0,22,False,1190000.0,590000.0,1050.0,1050.0,834.6320346320347,857.6229508196722,1050.0,33600450.0,54980.0,93361850.0,152200.0,603.5011794592633,610.3827323850479,-2.680772029907075,-1.1274160556435127,570.0,550.0
2024-03-19,1/20 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,2,2.0,218.0,130.0,1910.0,490.0,7,False,660000.0,335000.0,490.0,490.0,647.6063042098583,634.0060014772868,490.0,34016950.0,55890.0,93778350.0,153110.0,609.6904332129964,612.8833049403748,2.145137853724052,-0.5209591616611415,570.0,550.0
2024-03-20,70 CANON STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,211.0,125.0,2015.0,660.0,7,False,720000.0,340000.0,660.0,660.0,644.4051813471502,632.9282768732627,660.0,34452550.0,56550.0,94213950.0,153770.0,608.6410806942208,612.4900398406375,1.8133025325688956,-0.628411712199938,570.0,550.0
2024-03-21,58 FLOCKTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,1.0,703.0,104.0,1950.0,560.0,7,False,670000.0,395000.0,560.0,560.0,644.8204559209199,633.1984455801856,560.0,34766150.0,57110.0,94527550.0,154330.0,609.2404951370469,612.6939585094622,1.8354451786572672,-0.5636522646341634,570.0,552.5
2024-03-21,4/50 BERWICK STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,164.0,100.0,2022.0,600.0,7,False,710000.0,285000.0,600.0,600.0,527.5814002979357,518.1649419148084,600.0,35126150.0,57710.0,94887550.0,154930.0,608.7576606548765,612.5027538391757,1.8172704522096854,-0.611441036113701,570.0,555.0
2024-03-22,5/64 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,110.0,1985.0,535.0,7,False,425000.0,300000.0,535.0,535.0,531.4513405108719,518.9763683236383,535.0,35412375.0,58245.0,95173775.0,155465.0,608.6666089066019,612.4543342154521,2.403764978264686,-0.6184502414702071,570.0,552.5
2024-03-25,31B PURCHAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,78.0,77.0,2023.0,560.0,11,False,660000.0,260000.0,560.0,560.0,531.5297274979356,519.1167952561142,560.0,35725975.0,58805.0,95487375.0,156025.0,607.989956219418,612.1877914643168,2.3911636755457506,-0.6857103822436268,570.0,555.0
2024-03-26,2/121 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,82.0,78.0,2021.0,560.0,7,False,605000.0,215000.0,560.0,560.0,642.946340501085,632.5838306294419,560.0,36045400.0,59370.0,96143200.0,157170.0,607.5803434790001,611.8996232679906,1.6381243670632757,-0.7058804458682865,570.0,557.5
2024-03-26,5 VERLAMIO LANE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,169.0,95.0,2019.0,585.0,19,False,660000.0,260000.0,585.0,585.0,532.1731234866828,519.4884185238691,585.0,35731800.0,58810.0,95829600.0,156610.0,607.5329478785818,612.0004806921968,2.4417685766426565,-0.729988448466907,570.0,560.0
2024-03-27,6/12 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,95.0,71.0,2023.0,570.0,7,False,650000.0,230000.0,570.0,570.0,532.3007867661893,520.1046436840751,570.0,36370300.0,59940.0,96468100.0,157740.0,607.1315479198248,611.714703823885,2.3449402404340844,-0.7492309528298786,570.0,560.0
2024-03-28,82A SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,311.0,142.0,2017.0,750.0,7,False,890000.0,385000.0,750.0,750.0,641.153252267902,631.9794510363696,750.0,36932800.0,60690.0,97030600.0,158490.0,606.7784451117784,611.5639660200329,1.4515980252978866,-0.7825053754226182,570.0,560.0
2024-03-29,213 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,650.0,155.0,1930.0,830.0,7,False,860000.0,395000.0,830.0,830.0,890.9387755102041,867.5906735751296,830.0,37621700.0,61520.0,97719500.0,159320.0,608.5483605206789,612.2190674490504,2.6911425682877246,-0.5995740942317135,570.0,560.0
2024-04-02,10/27 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1970.0,500.0,7,False,610000.0,240000.0,500.0,500.0,533.148294222047,520.5577897453874,500.0,37449200.0,61370.0,97969500.0,159820.0,611.5360858257477,613.3536279186543,2.4186564344407935,-0.2963285794973145,570.0,560.0
2024-04-02,541 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,248.0,185.0,2000.0,780.0,53,False,880000.0,390000.0,780.0,780.0,882.1116928446771,866.1116378288694,780.0,38057600.0,62150.0,98577900.0,160600.0,610.219977187551,612.998998873733,1.8473432658076168,-0.45334848691235907,570.0,560.0
2024-04-03,C2/101 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,66.0,2010.0,510.0,16,False,415000.0,175000.0,510.0,510.0,532.5072519822085,520.3953083999874,510.0,37596800.0,61490.0,98838000.0,161110.0,612.3507642799678,613.8100871731009,2.327450572039284,-0.2377482748538644,570.0,560.0
2024-04-05,3/489 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,192.0,119.0,2017.0,580.0,7,False,700000.0,305000.0,580.0,580.0,533.4970094539842,520.3121746220912,580.0,37712300.0,61600.0,99174400.0,161690.0,611.4295007318264,613.4814722860158,2.5340238946877034,-0.3344797922817742,570.0,560.0
2024-04-05,2/12 KEOGHS LANE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1976.0,500.0,7,False,530000.0,315000.0,500.0,500.0,535.6801152737752,520.8501367478866,500.0,37962300.0,62100.0,99424400.0,162190.0,612.2126623376623,613.361370523842,2.847264016955977,-0.18728081704894317,570.0,560.0
2024-04-08,1/119 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,86.0,96.0,2021.0,690.0,7,False,660000.0,215000.0,690.0,690.0,644.2159069592947,633.2810717016646,690.0,38438400.0,62790.0,99900500.0,162880.0,611.3091787439613,613.0118996238979,1.7266954194995152,-0.27776310394321074,570.0,560.0
2024-04-08,9/143 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,13.0,123.0,129.0,2022.0,650.0,25,False,775000.0,200000.0,650.0,650.0,643.1867179980751,633.8507875505867,650.0,38860900.0,63440.0,100323000.0,163530.0,612.1739130434783,613.3380402750491,1.4728908807647922,-0.18980189636514946,570.0,560.0
2024-04-08,8/82 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1985.0,480.0,12,False,435000.0,245000.0,480.0,480.0,535.0075400565504,520.6893850613706,480.0,39091300.0,63920.0,100553400.0,164010.0,612.561475409836,613.4837644468905,2.7498457633224542,-0.15033633985180064,570.0,560.0
2024-04-10,3/49 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,150.0,1990.0,750.0,20,False,640000.0,280000.0,750.0,750.0,643.3530516431925,634.0021631287494,750.0,37528100.0,60820.0,101115900.0,164760.0,611.5660200250313,613.0931040790196,1.4748985190046093,-0.24907865442104402,575.0,560.0
2024-04-11,1/46 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,94.0,2016.0,445.0,7,False,740000.0,320000.0,445.0,445.0,534.0298092945751,520.3904365395213,445.0,36931200.0,59740.0,101313925.0,165205.0,617.0355146333443,613.7163146394756,2.620988357463405,0.5408361998358331,570.0,560.0
2024-04-15,7/78 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1960.0,450.0,21,False,430000.0,190000.0,450.0,450.0,531.1435347494329,519.8803989236359,450.0,34203925.0,55715.0,101516425.0,165655.0,618.1988617341815,613.2618564813414,2.1664859550612574,0.8050403266830772,570.0,560.0
2024-04-16,60 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,508.0,120.0,1930.0,675.0,33,False,930000.0,750000.0,675.0,675.0,647.8968476030591,635.2433303849117,675.0,33256725.0,53755.0,101972050.0,166330.0,613.9087319393341,612.8183574295977,1.9919165795066696,0.1779278470556728,575.0,560.0
2024-04-17,81 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,311.0,90.0,1910.0,700.0,37,False,660000.0,510000.0,700.0,700.0,653.8307493540052,635.6225324647797,700.0,33688126.0,54404.0,102763451.0,167579.0,618.1685907939818,612.8599224587875,2.8646273470858112,0.8662123497806746,580.0,560.0
2024-04-17,5/505 DURHAM STREET NORTH ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,122.0,70.0,2022.0,549.0,7,False,665000.0,275000.0,549.0,549.0,530.1542688081149,519.405574765579,549.0,33198126.0,53704.0,102273451.0,166879.0,618.6722165379965,613.0707028196958,2.0694221557762624,0.9136815203430274,575.0,560.0
2024-04-19,72A BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,208.0,138.0,2000.0,780.0,36,False,730000.0,360000.0,780.0,780.0,869.8771121351766,863.0411428571429,780.0,33055126.0,53264.0,103371851.0,168359.0,619.2214910668333,613.2239182713824,0.7920791881836506,0.9780396062106388,575.0,560.0
2024-04-19,3/80 DOVER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,66.0,2017.0,530.0,7,False,500000.0,220000.0,530.0,530.0,528.7748933466461,519.6488858272434,530.0,33336026.0,53794.0,103652751.0,168889.0,620.5903799939922,613.9965846791678,1.7561872580318876,1.0739140052822762,570.0,560.0
2024-04-19,1/71 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,2000.0,440.0,7,False,520000.0,215000.0,440.0,440.0,528.8036695621344,519.730395507087,440.0,33529626.0,54234.0,103846351.0,169329.0,619.69784734357,613.7329903072432,1.7457655225638313,0.9718977357467224,565.0,560.0
2024-04-22,206A EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,3.0,2,1.0,173.0,126.0,2024.0,700.0,22,False,770000.0,250000.0,700.0,700.0,655.1818561872909,636.253074759686,700.0,34019626.0,54934.0,104336351.0,170029.0,618.2399601725855,613.2815465750108,2.975039678158625,0.8085052656917379,575.0,560.0
2024-04-25,493D MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,159.0,2008.0,760.0,7,False,760000.0,350000.0,760.0,760.0,657.2929515418502,636.8713852208011,760.0,31035326.0,50684.0,104913951.0,170789.0,619.2817926966906,613.6385616571291,3.2065448055841017,0.9196343567982289,615.0,560.0
2024-04-25,48 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,80.0,2014.0,550.0,7,False,720000.0,340000.0,550.0,550.0,527.105112154408,519.2125586750509,550.0,31337826.0,51234.0,105216451.0,171339.0,612.3298476836871,614.2898605882112,1.5201006500107794,-0.31906971452325256,580.0,560.0
2024-04-27,109A CANON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,296.0,97.0,2019.0,570.0,7,False,670000.0,280000.0,570.0,570.0,527.2035164434727,519.460495490219,570.0,31662726.0,51804.0,105541351.0,171909.0,611.6607331069212,614.0834894565744,1.490588990014828,-0.3945320776816894,575.0,560.0
2024-04-29,1/66 CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,86.0,76.0,2023.0,570.0,7,False,560000.0,210000.0,570.0,570.0,528.2865388030546,519.8788081201174,570.0,31039201.0,50689.0,105866251.0,172479.0,611.2023395876766,613.937321489858,1.6172482031609574,-0.44548226772471655,570.0,560.0
2024-04-29,91 CANON STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,126.0,122.0,2010.0,590.0,9,False,780000.0,305000.0,590.0,590.0,528.0822684069308,520.290252894752,590.0,31387301.0,51279.0,106214351.0,173069.0,612.3458935863797,613.7921196203596,1.4976285772847207,-0.2356214730932677,570.0,560.0
2024-04-30,208B CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,127.0,92.0,2022.0,560.0,16,False,670000.0,210000.0,560.0,560.0,529.700208158023,520.8775883243367,560.0,31178401.0,51089.0,106730451.0,174079.0,610.8334026004868,613.2864470173295,1.6937990866661539,-0.39998347081903535,570.0,560.0
2024-04-30,591B BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,1.0,218.0,120.0,1990.0,550.0,26,False,670000.0,250000.0,550.0,550.0,661.0175992779783,638.1545201497347,550.0,31480901.0,51639.0,107032951.0,174629.0,610.276204270978,613.1150282343074,3.582687014875188,-0.4630165356580447,570.0,560.0
2024-04-30,3/21 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,124.0,72.0,2022.0,550.0,7,False,640000.0,220000.0,550.0,550.0,529.9571030147417,521.1879692856941,550.0,31783401.0,52189.0,107335451.0,175179.0,609.6342105772769,612.9162452971728,1.6825280409035657,-0.5354785005420497,565.0,560.0
2024-05-01,30 COLES PLACE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1990.0,520.0,7,False,390000.0,220000.0,520.0,520.0,530.4335105233588,521.4107343679713,520.0,31240476.0,51484.0,107605851.0,175699.0,609.0057483377723,612.7187105760394,1.7304546225586441,-0.6059815334799232,560.0,560.0
2024-05-03,232 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,568.0,150.0,1950.0,620.0,11,False,800000.0,485000.0,620.0,620.0,660.6959962756052,637.4946719470869,620.0,31311276.0,51544.0,107990251.0,176319.0,606.7997047626448,612.444299626065,3.6394538416540843,-0.9216503226279722,570.0,560.0
2024-05-03,1/28 LINDSAY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,206.0,136.0,2023.0,750.0,7,False,850000.0,300000.0,750.0,750.0,659.5542986425339,637.3482908001457,750.0,31873776.0,52294.0,108552751.0,177069.0,607.4669408660562,612.470868142401,3.4841244831001474,-0.8170065772305902,570.0,560.0
2024-05-04,17 MERSEY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,120.0,1930.0,550.0,7,False,610000.0,335000.0,550.0,550.0,662.5229759299781,638.4770805221178,550.0,32176276.0,52844.0,108855251.0,177619.0,609.5111485065208,613.0533916156978,3.76613290303179,-0.5778033622555163,570.0,560.0
2024-05-05,3/36 GORDON AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,218.0,120.0,1980.0,620.0,19,False,810000.0,500000.0,620.0,620.0,659.8782051282051,637.8316821177999,620.0,32560676.0,53464.0,109239651.0,178239.0,608.8917568692756,612.8581458064734,3.45647976237302,-0.647195270934743,570.0,560.0
2024-05-06,96A PACKE STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,1.0,192.0,102.0,2000.0,550.0,7,False,580000.0,275000.0,550.0,550.0,658.8488759367194,637.686249490259,550.0,32863176.0,54014.0,109542151.0,178789.0,609.020574592249,612.8829885715247,3.3186581117872596,-0.6302041419485396,570.0,560.0
2024-05-07,4/230 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1970.0,530.0,7,False,485000.0,240000.0,530.0,530.0,531.9874267998622,521.400496818131,530.0,32603076.0,53504.0,109823051.0,179319.0,608.4195949198356,612.6895446587878,2.0304794579863925,-0.6969189822441211,565.0,560.0
2024-05-07,6/489 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,197.0,119.0,2017.0,660.0,6,False,700000.0,305000.0,660.0,660.0,656.4122914122914,637.0563935796471,660.0,33038676.0,54164.0,110258651.0,179979.0,609.3577302631579,612.4451452439507,3.038333501981315,-0.5041128997051668,570.0,560.0
2024-05-08,6/167 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,74.0,2021.0,530.0,25,False,600000.0,190000.0,530.0,530.0,531.2952700317685,521.4636356080126,530.0,32903551.0,54049.0,110539551.0,180509.0,609.9748172217709,612.6195333900066,1.8853921448026667,-0.4317061445300095,560.0,560.0
2024-05-08,158E EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,2.0,218.0,140.0,1990.0,600.0,85,False,610000.0,240000.0,600.0,600.0,659.5287216828478,637.2524699270999,600.0,33263551.0,54649.0,110899551.0,181109.0,608.7726137393846,612.3769507337585,3.495671308782258,-0.5885814268572791,565.0,560.0
2024-05-09,56 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,508.0,110.0,1930.0,550.0,7,False,930000.0,750000.0,550.0,550.0,658.4609929078014,636.965282863714,550.0,33566051.0,55199.0,111202051.0,181659.0,608.6762978279565,612.3359468607302,3.3747066947582107,-0.5976537963409898,560.0,560.0
2024-05-10,7/206 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,3,1.0,80.0,90.0,2023.0,550.0,26,False,620000.0,210000.0,550.0,550.0,531.2656721565922,521.5258540073711,550.0,33868551.0,55749.0,111504551.0,182209.0,608.0916502110546,612.1472153870714,1.867561900216646,-0.6625146817750989,550.0,560.0
